X   Y   Z   AngleHorizontal   AngleVertical    dist   reflectivity   lidarTimeNum
-1.018765e+00 -2.418643e-02 -2.730541e-01 3.586400e+02 -15 1.055000e+00 11 7.1047594700e+02
-6.879513e+00 -1.633261e-01 1.201162e-01 3.586400e+02 1 6.882500e+00 170 7.1047594700e+02
-6.938520e+00 -1.647270e-01 3.637349e-01 3.586400e+02 3 6.950000e+00 152 7.1047594700e+02
-7.066010e+00 -1.677537e-01 6.183700e-01 3.586400e+02 5 7.095000e+00 136 7.1047594700e+02
-5.673284e+00 -1.346891e-01 6.967880e-01 3.586400e+02 7 5.717500e+00 108 7.1047594700e+02
-4.769191e+00 -1.132251e-01 7.555785e-01 3.586400e+02 9 4.830000e+00 115 7.1047594700e+02
-6.851889e+00 -1.626703e-01 -5.996315e-01 3.586400e+02 -5 6.880000e+00 30 7.1047594700e+02
-4.568187e+00 -1.084530e-01 8.882159e-01 3.586400e+02 11 4.655000e+00 83 7.1047594700e+02
-6.711396e+00 -1.593348e-01 -3.518285e-01 3.586400e+02 -3 6.722500e+00 147 7.1047594700e+02
-4.461358e+00 -1.059168e-01 1.030276e+00 3.586400e+02 13 4.580000e+00 103 7.1047594700e+02
-6.849526e+00 -1.626142e-01 -1.195926e-01 3.586400e+02 -1 6.852500e+00 163 7.1047594700e+02
-1.030907e+00 -2.123442e-02 -2.762893e-01 3.588200e+02 -15 1.067500e+00 10 7.1047594700e+02
-6.939003e+00 -1.429282e-01 3.637349e-01 3.588200e+02 3 6.950000e+00 154 7.1047594700e+02
-7.081442e+00 -1.458621e-01 6.196773e-01 3.588200e+02 5 7.110000e+00 138 7.1047594700e+02
-5.080759e+00 -1.046524e-01 6.239710e-01 3.588200e+02 7 5.120000e+00 123 7.1047594700e+02
-4.532528e+00 -9.336010e-02 7.180342e-01 3.588200e+02 9 4.590000e+00 100 7.1047594700e+02
-6.872286e+00 -1.415539e-01 -6.013746e-01 3.588200e+02 -5 6.900000e+00 27 7.1047594700e+02
-4.600402e+00 -9.475814e-02 8.944172e-01 3.588200e+02 11 4.687500e+00 93 7.1047594700e+02
-6.719352e+00 -1.384038e-01 -3.522210e-01 3.588200e+02 -3 6.730000e+00 147 7.1047594700e+02
-4.468975e+00 -9.205104e-02 1.031963e+00 3.588200e+02 13 4.587500e+00 97 7.1047594700e+02
-7.177721e+00 -1.478452e-01 1.923673e+00 3.588200e+02 15 7.432500e+00 85 7.1047594700e+02
-1.035799e+00 -1.798953e-02 -2.775834e-01 3.590050e+02 -15 1.072500e+00 11 7.1047594700e+02
-6.905407e+00 -1.199315e-01 1.205525e-01 3.590050e+02 1 6.907500e+00 163 7.1047594700e+02
-4.842623e+00 -8.410557e-02 2.538294e-01 3.590050e+02 3 4.850000e+00 157 7.1047594700e+02
-7.089347e+00 -1.231262e-01 6.203310e-01 3.590050e+02 5 7.117500e+00 156 7.1047594700e+02
-5.081070e+00 -8.824687e-02 6.239710e-01 3.590050e+02 7 5.120000e+00 118 7.1047594700e+02
-4.513055e+00 -7.838171e-02 7.149055e-01 3.590050e+02 9 4.570000e+00 82 7.1047594700e+02
-6.897608e+00 -1.197961e-01 -6.035535e-01 3.590050e+02 -5 6.925000e+00 32 7.1047594700e+02
-4.671841e+00 -8.113947e-02 9.082508e-01 3.590050e+02 11 4.760000e+00 123 7.1047594700e+02
-6.762199e+00 -1.174443e-01 -3.544453e-01 3.590050e+02 -3 6.772500e+00 143 7.1047594700e+02
-4.464378e+00 -7.753629e-02 1.030838e+00 3.590050e+02 13 4.582500e+00 91 7.1047594700e+02
-7.173332e+00 -1.245848e-01 1.922378e+00 3.590050e+02 15 7.427500e+00 83 7.1047594700e+02
-1.043096e+00 -1.474740e-02 -2.795246e-01 3.591900e+02 -15 1.080000e+00 12 7.1047594700e+02
-6.900759e+00 -9.756368e-02 1.204652e-01 3.591900e+02 1 6.902500e+00 174 7.1047594700e+02
-4.847862e+00 -6.853960e-02 2.540911e-01 3.591900e+02 3 4.855000e+00 153 7.1047594700e+02
-7.087217e+00 -1.001998e-01 6.201131e-01 3.591900e+02 5 7.115000e+00 158 7.1047594700e+02
-4.802155e+00 -6.789338e-02 7.606626e-01 3.591900e+02 9 4.862500e+00 98 7.1047594700e+02
-6.925352e+00 -9.791137e-02 -6.059503e-01 3.591900e+02 -5 6.952500e+00 15 7.1047594700e+02
-4.524849e+00 -6.397281e-02 8.796295e-01 3.591900e+02 11 4.610000e+00 118 7.1047594700e+02
-6.812469e+00 -9.631543e-02 -3.570621e-01 3.591900e+02 -3 6.822500e+00 136 7.1047594700e+02
-4.464605e+00 -6.312107e-02 1.030838e+00 3.591900e+02 13 4.582500e+00 82 7.1047594700e+02
-7.188185e+00 -1.016273e-01 1.926261e+00 3.591900e+02 15 7.442500e+00 80 7.1047594700e+02
-1.062454e+00 -1.168276e-02 -2.847009e-01 3.593700e+02 -15 1.100000e+00 14 7.1047594700e+02
-6.911029e+00 -7.599380e-02 1.206398e-01 3.593700e+02 1 6.912500e+00 174 7.1047594700e+02
-4.895485e+00 -5.383084e-02 2.565770e-01 3.593700e+02 3 4.902500e+00 155 7.1047594700e+02
-7.087497e+00 -7.793424e-02 6.201131e-01 3.593700e+02 5 7.115000e+00 155 7.1047594700e+02
-6.872967e+00 -7.557526e-02 8.439452e-01 3.593700e+02 7 6.925000e+00 123 7.1047594700e+02
-4.528277e+00 -4.979302e-02 7.172520e-01 3.593700e+02 9 4.585000e+00 104 7.1047594700e+02
-6.953019e+00 -7.645551e-02 -6.083471e-01 3.593700e+02 -5 6.980000e+00 63 7.1047594700e+02
-4.564290e+00 -5.018902e-02 8.872618e-01 3.593700e+02 11 4.650000e+00 84 7.1047594700e+02
-6.915091e+00 -7.603847e-02 -3.624265e-01 3.593700e+02 -3 6.925000e+00 126 7.1047594700e+02
-4.450166e+00 -4.893411e-02 1.027464e+00 3.593700e+02 13 4.567500e+00 81 7.1047594700e+02
-5.181397e+00 -5.697474e-02 -9.044710e-02 3.593700e+02 -1 5.182500e+00 147 7.1047594700e+02
-7.149834e+00 -7.861970e-02 1.915908e+00 3.593700e+02 15 7.402500e+00 86 7.1047594700e+02
-1.072145e+00 -8.420777e-03 -2.872891e-01 3.595500e+02 -15 1.110000e+00 15 7.1047594700e+02
-6.926231e+00 -5.439961e-02 1.209015e-01 3.595500e+02 1 6.927500e+00 174 7.1047594700e+02
-4.943064e+00 -3.882353e-02 2.590630e-01 3.595500e+02 3 4.950000e+00 152 7.1047594700e+02
-6.431501e+00 -5.051393e-02 7.897133e-01 3.595500e+02 7 6.480000e+00 118 7.1047594700e+02
-4.876083e+00 -3.829745e-02 9.478437e-01 3.595500e+02 11 4.967500e+00 95 7.1047594700e+02
-6.975212e+00 -5.478431e-02 -3.655667e-01 3.595500e+02 -3 6.985000e+00 123 7.1047594700e+02
-4.425940e+00 -3.476196e-02 1.021840e+00 3.595500e+02 13 4.542500e+00 86 7.1047594700e+02
-5.176552e+00 -4.065738e-02 -9.035983e-02 3.595500e+02 -1 5.177500e+00 150 7.1047594700e+02
-7.089677e+00 -5.568334e-02 1.899732e+00 3.595500e+02 15 7.340000e+00 78 7.1047594700e+02
-1.086654e+00 -5.120777e-03 -2.911714e-01 3.597300e+02 -15 1.125000e+00 16 7.1047594700e+02
-6.928868e+00 -3.265176e-02 1.209452e-01 3.597300e+02 1 6.930000e+00 174 7.1047594700e+02
-5.030540e+00 -2.370604e-02 2.636424e-01 3.597300e+02 3 5.037500e+00 152 7.1047594700e+02
-6.396889e+00 -3.014485e-02 7.854479e-01 3.597300e+02 7 6.445000e+00 121 7.1047594700e+02
-4.521093e+00 -2.130531e-02 7.160788e-01 3.597300e+02 9 4.577500e+00 118 7.1047594700e+02
-7.028076e+00 -3.311927e-02 -6.148838e-01 3.597300e+02 -5 7.055000e+00 43 7.1047594700e+02
-4.912990e+00 -2.315209e-02 9.549990e-01 3.597300e+02 11 5.005000e+00 81 7.1047594700e+02
-7.022784e+00 -3.309434e-02 -3.680526e-01 3.597300e+02 -3 7.032500e+00 110 7.1047594700e+02
-4.404104e+00 -2.075400e-02 1.016779e+00 3.597300e+02 13 4.520000e+00 82 7.1047594700e+02
-5.176654e+00 -2.439459e-02 -9.035983e-02 3.597300e+02 -1 5.177500e+00 152 7.1047594700e+02
-6.611689e+00 -3.115708e-02 1.771616e+00 3.597300e+02 15 6.845000e+00 79 7.1047594700e+02
-1.093910e+00 -1.718311e-03 -2.931126e-01 3.599100e+02 -15 1.132500e+00 19 7.1047594700e+02
-6.976429e+00 -1.095856e-02 1.217742e-01 3.599100e+02 1 6.977500e+00 176 7.1047594700e+02
-5.080521e+00 -7.980471e-03 2.662592e-01 3.599100e+02 3 5.087500e+00 152 7.1047594700e+02
-5.065644e+00 -7.957101e-03 4.431870e-01 3.599100e+02 5 5.085000e+00 139 7.1047594700e+02
-5.387038e+00 -8.461946e-03 6.614459e-01 3.599100e+02 7 5.427500e+00 123 7.1047594700e+02
-4.511261e+00 -7.086278e-03 7.145144e-01 3.599100e+02 9 4.567500e+00 108 7.1047594700e+02
-7.053050e+00 -1.107891e-02 -6.170627e-01 3.599100e+02 -5 7.080000e+00 31 7.1047594700e+02
-4.537566e+00 -7.127598e-03 8.820146e-01 3.599100e+02 11 4.622500e+00 93 7.1047594700e+02
-7.037833e+00 -1.105501e-02 -3.688377e-01 3.599100e+02 -3 7.047500e+00 93 7.1047594700e+02
-7.116407e+00 -1.117844e-02 -1.242175e-01 3.599100e+02 -1 7.117500e+00 166 7.1047594700e+02
-6.331636e+00 -9.945719e-03 1.696559e+00 3.599100e+02 15 6.555000e+00 70 7.1047594700e+02
-1.103565e+00 3.466963e-03 -2.957008e-01 1.800000e-01 -15 1.142500e+00 19 7.1047594700e+02
-7.016397e+00 2.204273e-02 1.224723e-01 1.800000e-01 1 7.017500e+00 176 7.1047594700e+02
-5.065625e+00 1.591418e-02 4.431870e-01 1.800000e-01 5 5.085000e+00 126 7.1047594700e+02
-5.158733e+00 1.620669e-02 6.334159e-01 1.800000e-01 7 5.197500e+00 139 7.1047594700e+02
-4.493960e+00 1.411824e-02 7.117768e-01 1.800000e-01 9 4.550000e+00 110 7.1047594700e+02
-7.092871e+00 2.228299e-02 -6.205489e-01 1.800000e-01 -5 7.120000e+00 26 7.1047594700e+02
-4.527733e+00 1.422434e-02 8.801065e-01 1.800000e-01 11 4.612500e+00 119 7.1047594700e+02
-7.070262e+00 2.221196e-02 -3.705386e-01 1.800000e-01 -3 7.080000e+00 99 7.1047594700e+02
-7.128879e+00 2.239611e-02 -1.244357e-01 1.800000e-01 -1 7.130000e+00 169 7.1047594700e+02
-7.005342e+00 2.200800e-02 1.877085e+00 1.800000e-01 15 7.252500e+00 99 7.1047594700e+02
-1.103558e+00 5.200433e-03 -2.957008e-01 2.700000e-01 -15 1.142500e+00 19 7.1047594700e+02
-7.076343e+00 3.334673e-02 1.235194e-01 2.700000e-01 1 7.077500e+00 174 7.1047594700e+02
-5.364449e+00 2.527956e-02 4.693337e-01 2.700000e-01 5 5.385000e+00 120 7.1047594700e+02
-6.297635e+00 2.967713e-02 7.732610e-01 2.700000e-01 7 6.345000e+00 137 7.1047594700e+02
-4.484055e+00 2.113077e-02 7.102125e-01 2.700000e-01 9 4.540000e+00 112 7.1047594700e+02
-7.112751e+00 3.351830e-02 -6.222920e-01 2.700000e-01 -5 7.140000e+00 15 7.1047594700e+02
-7.092688e+00 3.342375e-02 -3.717161e-01 2.700000e-01 -3 7.102500e+00 102 7.1047594700e+02
-7.146332e+00 3.367655e-02 -1.247411e-01 2.700000e-01 -1 7.147500e+00 171 7.1047594700e+02
-1.113195e+00 8.743194e-03 -2.982889e-01 4.500000e-01 -15 1.152500e+00 22 7.1047594700e+02
-7.098700e+00 5.575420e-02 1.239121e-01 4.500000e-01 1 7.100000e+00 172 7.1047594700e+02
-6.644892e+00 5.218993e-02 8.159153e-01 4.500000e-01 7 6.695000e+00 130 7.1047594700e+02
-4.476559e+00 3.515954e-02 7.090392e-01 4.500000e-01 9 4.532500e+00 108 7.1047594700e+02
-7.144986e+00 5.611774e-02 -6.251246e-01 4.500000e-01 -5 7.172500e+00 17 7.1047594700e+02
-4.569334e+00 3.588820e-02 8.882159e-01 4.500000e-01 11 4.655000e+00 97 7.1047594700e+02
-7.122505e+00 5.594118e-02 -3.732862e-01 4.500000e-01 -3 7.132500e+00 89 7.1047594700e+02
-7.163688e+00 5.626463e-02 -1.250465e-01 4.500000e-01 -1 7.165000e+00 174 7.1047594700e+02
-5.877477e+00 4.616255e-02 1.574914e+00 4.500000e-01 15 6.085000e+00 73 7.1047594700e+02
-1.117992e+00 1.229345e-02 -2.995830e-01 6.300000e-01 -15 1.157500e+00 27 7.1047594700e+02
-7.135982e+00 7.846738e-02 1.245666e-01 6.300000e-01 1 7.137500e+00 172 7.1047594700e+02
-6.626785e+00 7.286824e-02 5.798036e-01 6.300000e-01 5 6.652500e+00 123 7.1047594700e+02
-6.910185e+00 7.598451e-02 8.485153e-01 6.300000e-01 7 6.962500e+00 132 7.1047594700e+02
-4.476427e+00 4.922287e-02 7.090392e-01 6.300000e-01 9 4.532500e+00 112 7.1047594700e+02
-7.177149e+00 7.892005e-02 -6.279571e-01 6.300000e-01 -5 7.205000e+00 16 7.1047594700e+02
-4.527482e+00 4.978427e-02 8.801065e-01 6.300000e-01 11 4.612500e+00 79 7.1047594700e+02
-7.152252e+00 7.864628e-02 -3.748563e-01 6.300000e-01 -3 7.162500e+00 83 7.1047594700e+02
-7.188470e+00 7.904455e-02 -1.254828e-01 6.300000e-01 -1 7.190000e+00 176 7.1047594700e+02
-5.949743e+00 6.542348e-02 1.594325e+00 6.300000e-01 15 6.160000e+00 76 7.1047594700e+02
-1.122777e+00 1.587394e-02 -3.008771e-01 8.100000e-01 -15 1.162500e+00 31 7.1047594700e+02
-7.173190e+00 1.014153e-01 1.252210e-01 8.100000e-01 1 7.175000e+00 172 7.1047594700e+02
-5.087509e+00 7.192776e-02 2.666517e-01 8.100000e-01 3 5.095000e+00 153 7.1047594700e+02
-6.626523e+00 9.368650e-02 5.798036e-01 8.100000e-01 5 6.652500e+00 118 7.1047594700e+02
-6.917355e+00 9.779832e-02 8.494293e-01 8.100000e-01 7 6.970000e+00 135 7.1047594700e+02
-4.478719e+00 6.332062e-02 7.094303e-01 8.100000e-01 9 4.535000e+00 106 7.1047594700e+02
-7.206748e+00 1.018898e-01 -6.305718e-01 8.100000e-01 -5 7.235000e+00 12 7.1047594700e+02
-4.537118e+00 6.414627e-02 8.820146e-01 8.100000e-01 11 4.622500e+00 93 7.1047594700e+02
-7.186918e+00 1.016094e-01 -3.766880e-01 8.100000e-01 -3 7.197500e+00 82 7.1047594700e+02
-6.376615e+00 9.015327e-02 1.472305e+00 8.100000e-01 13 6.545000e+00 79 7.1047594700e+02
-7.215680e+00 1.020161e-01 -1.259627e-01 8.100000e-01 -1 7.217500e+00 176 7.1047594700e+02
-5.949509e+00 8.411480e-02 1.594325e+00 8.100000e-01 15 6.160000e+00 78 7.1047594700e+02
-1.125136e+00 1.944288e-02 -3.015242e-01 9.900000e-01 -15 1.165000e+00 29 7.1047594700e+02
-7.207826e+00 1.245547e-01 1.258319e-01 9.900000e-01 1 7.210000e+00 172 7.1047594700e+02
-5.059800e+00 8.743577e-02 2.652125e-01 9.900000e-01 3 5.067500e+00 144 7.1047594700e+02
-5.665012e+00 9.789412e-02 4.956983e-01 9.900000e-01 5 5.687500e+00 121 7.1047594700e+02
-6.944305e+00 1.200009e-01 8.527807e-01 9.900000e-01 7 6.997500e+00 132 7.1047594700e+02
-4.483436e+00 7.747592e-02 7.102125e-01 9.900000e-01 9 4.540000e+00 85 7.1047594700e+02
-7.236274e+00 1.250463e-01 -6.331865e-01 9.900000e-01 -5 7.265000e+00 20 7.1047594700e+02
-4.524626e+00 7.818770e-02 8.796295e-01 9.900000e-01 11 4.610000e+00 91 7.1047594700e+02
-7.216518e+00 1.247049e-01 -3.782581e-01 9.900000e-01 -3 7.227500e+00 76 7.1047594700e+02
-6.378736e+00 1.102276e-01 1.472867e+00 9.900000e-01 13 6.547500e+00 82 7.1047594700e+02
-7.242815e+00 1.251593e-01 -1.264427e-01 9.900000e-01 -1 7.245000e+00 175 7.1047594700e+02
-6.299311e+00 1.088551e-01 1.688147e+00 9.900000e-01 15 6.522500e+00 81 7.1047594700e+02
-1.127481e+00 2.312520e-02 -3.021712e-01 1.175000e+00 -15 1.167500e+00 28 7.1047594700e+02
-7.239874e+00 1.484934e-01 1.263991e-01 1.175000e+00 1 7.242500e+00 172 7.1047594700e+02
-5.056995e+00 1.037215e-01 2.650816e-01 1.175000e+00 3 5.065000e+00 144 7.1047594700e+02
-5.664666e+00 1.161851e-01 4.956983e-01 1.175000e+00 5 5.687500e+00 123 7.1047594700e+02
-4.480693e+00 9.190124e-02 7.098214e-01 1.175000e+00 9 4.537500e+00 80 7.1047594700e+02
-7.260732e+00 1.489212e-01 -6.353654e-01 1.175000e+00 -5 7.290000e+00 20 7.1047594700e+02
-4.580781e+00 9.395409e-02 8.906010e-01 1.175000e+00 11 4.667500e+00 108 7.1047594700e+02
-7.248526e+00 1.486708e-01 -3.799590e-01 1.175000e+00 -3 7.260000e+00 79 7.1047594700e+02
-6.402701e+00 1.313226e-01 1.478491e+00 1.175000e+00 13 6.572500e+00 75 7.1047594700e+02
-7.269863e+00 1.491085e-01 -1.269226e-01 1.175000e+00 -1 7.272500e+00 175 7.1047594700e+02
-5.953681e+00 1.221129e-01 1.595619e+00 1.175000e+00 15 6.165000e+00 104 7.1047594700e+02
-1.129815e+00 2.682286e-02 -3.028183e-01 1.360000e+00 -15 1.170000e+00 31 7.1047594700e+02
-7.271843e+00 1.726404e-01 1.269663e-01 1.360000e+00 1 7.275000e+00 172 7.1047594700e+02
-5.046650e+00 1.198122e-01 2.645583e-01 1.360000e+00 3 5.055000e+00 139 7.1047594700e+02
-5.128957e+00 1.217663e-01 4.488521e-01 1.360000e+00 5 5.150000e+00 126 7.1047594700e+02
-4.761785e+00 1.130492e-01 7.544052e-01 1.360000e+00 9 4.822500e+00 95 7.1047594700e+02
-7.287601e+00 1.730145e-01 -6.377621e-01 1.360000e+00 -5 7.317500e+00 15 7.1047594700e+02
-4.666322e+00 1.107829e-01 9.072968e-01 1.360000e+00 11 4.755000e+00 109 7.1047594700e+02
-7.275463e+00 1.727263e-01 -3.813983e-01 1.360000e+00 -3 7.287500e+00 77 7.1047594700e+02
-6.394938e+00 1.518218e-01 1.476804e+00 1.360000e+00 13 6.565000e+00 101 7.1047594700e+02
-7.296832e+00 1.732336e-01 -1.274026e-01 1.360000e+00 -1 7.300000e+00 175 7.1047594700e+02
-5.680458e+00 1.348594e-01 1.522503e+00 1.360000e+00 15 5.882500e+00 73 7.1047594700e+02
-1.129728e+00 3.027356e-02 -3.028183e-01 1.535000e+00 -15 1.170000e+00 32 7.1047594700e+02
-7.301266e+00 1.956536e-01 1.274898e-01 1.535000e+00 1 7.305000e+00 171 7.1047594700e+02
-5.043765e+00 1.351589e-01 2.644274e-01 1.535000e+00 3 5.052500e+00 142 7.1047594700e+02
-5.121093e+00 1.372310e-01 4.481984e-01 1.535000e+00 5 5.142500e+00 127 7.1047594700e+02
-6.603024e+00 1.769427e-01 8.110405e-01 1.535000e+00 7 6.655000e+00 123 7.1047594700e+02
-4.462749e+00 1.195893e-01 7.070838e-01 1.535000e+00 9 4.520000e+00 100 7.1047594700e+02
-7.306956e+00 1.958061e-01 -6.395053e-01 1.535000e+00 -5 7.337500e+00 13 7.1047594700e+02
-4.707666e+00 1.261524e-01 9.154062e-01 1.535000e+00 11 4.797500e+00 112 7.1047594700e+02
-7.287380e+00 1.952815e-01 -3.820525e-01 1.535000e+00 -3 7.300000e+00 77 7.1047594700e+02
-7.323755e+00 1.962562e-01 -1.278825e-01 1.535000e+00 -1 7.327500e+00 177 7.1047594700e+02
-5.680020e+00 1.522087e-01 1.522503e+00 1.535000e+00 15 5.882500e+00 63 7.1047594700e+02
-1.132044e+00 3.379603e-02 -3.034653e-01 1.710000e+00 -15 1.172500e+00 34 7.1047594700e+02
-7.330617e+00 2.188482e-01 1.280134e-01 1.710000e+00 1 7.335000e+00 169 7.1047594700e+02
-5.113182e+00 1.526489e-01 4.475447e-01 1.710000e+00 5 5.135000e+00 148 7.1047594700e+02
-6.654539e+00 1.986646e-01 8.174386e-01 1.710000e+00 7 6.707500e+00 144 7.1047594700e+02
-4.459895e+00 1.331457e-01 7.066927e-01 1.710000e+00 9 4.517500e+00 103 7.1047594700e+02
-7.331217e+00 2.188661e-01 -6.416842e-01 1.710000e+00 -5 7.362500e+00 15 7.1047594700e+02
-4.712165e+00 1.406770e-01 9.163602e-01 1.710000e+00 11 4.802500e+00 94 7.1047594700e+02
-7.294236e+00 2.177621e-01 -3.824450e-01 1.710000e+00 -3 7.307500e+00 74 7.1047594700e+02
-7.350605e+00 2.194449e-01 -1.283624e-01 1.710000e+00 -1 7.355000e+00 177 7.1047594700e+02
-1.136756e+00 3.761076e-02 -3.047594e-01 1.895000e+00 -15 1.177500e+00 30 7.1047594700e+02
-7.359851e+00 2.435084e-01 1.285370e-01 1.895000e+00 1 7.365000e+00 169 7.1047594700e+02
-5.105195e+00 1.689108e-01 4.468911e-01 1.895000e+00 5 5.127500e+00 163 7.1047594700e+02
-7.219304e+00 2.388583e-01 8.869041e-01 1.895000e+00 7 7.277500e+00 129 7.1047594700e+02
-4.474249e+00 1.480352e-01 7.090392e-01 1.895000e+00 9 4.532500e+00 100 7.1047594700e+02
-7.352874e+00 2.432776e-01 -6.436452e-01 1.895000e+00 -5 7.385000e+00 15 7.1047594700e+02
-4.711686e+00 1.558911e-01 9.163602e-01 1.895000e+00 11 4.802500e+00 98 7.1047594700e+02
-7.293494e+00 2.413130e-01 -3.824450e-01 1.895000e+00 -3 7.307500e+00 75 7.1047594700e+02
-6.018314e+00 1.991223e-01 1.390198e+00 1.895000e+00 13 6.180000e+00 86 7.1047594700e+02
-7.372342e+00 2.439217e-01 -1.287551e-01 1.895000e+00 -1 7.377500e+00 177 7.1047594700e+02
-1.136628e+00 4.128098e-02 -3.047594e-01 2.080000e+00 -15 1.177500e+00 31 7.1047594700e+02
-7.386504e+00 2.682690e-01 1.290169e-01 2.080000e+00 1 7.392500e+00 169 7.1047594700e+02
-5.104623e+00 1.853938e-01 4.468911e-01 2.080000e+00 5 5.127500e+00 156 7.1047594700e+02
-7.218495e+00 2.621671e-01 8.869041e-01 2.080000e+00 7 7.277500e+00 123 7.1047594700e+02
-7.376939e+00 2.679216e-01 -6.458241e-01 2.080000e+00 -5 7.410000e+00 12 7.1047594700e+02
-4.698896e+00 1.706583e-01 9.139751e-01 2.080000e+00 11 4.790000e+00 75 7.1047594700e+02
-7.287687e+00 2.646801e-01 -3.821833e-01 2.080000e+00 -3 7.302500e+00 76 7.1047594700e+02
-6.007902e+00 2.181998e-01 1.387948e+00 2.080000e+00 13 6.170000e+00 101 7.1047594700e+02
-7.398994e+00 2.687226e-01 -1.292351e-01 2.080000e+00 -1 7.405000e+00 177 7.1047594700e+02
-1.138910e+00 4.484743e-02 -3.054065e-01 2.255000e+00 -15 1.180000e+00 32 7.1047594700e+02
-7.415622e+00 2.920087e-01 1.295405e-01 2.255000e+00 1 7.422500e+00 170 7.1047594700e+02
-5.400897e+00 2.126739e-01 2.832684e-01 2.255000e+00 3 5.412500e+00 135 7.1047594700e+02
-5.982494e+00 2.355757e-01 5.238060e-01 2.255000e+00 5 6.010000e+00 145 7.1047594700e+02
-4.594129e+00 1.809053e-01 7.282024e-01 2.255000e+00 9 4.655000e+00 78 7.1047594700e+02
-7.395995e+00 2.912358e-01 -6.475672e-01 2.255000e+00 -5 7.430000e+00 16 7.1047594700e+02
-7.299318e+00 2.874290e-01 -3.828375e-01 2.255000e+00 -3 7.315000e+00 79 7.1047594700e+02
-5.929319e+00 2.334818e-01 1.369952e+00 2.255000e+00 13 6.090000e+00 97 7.1047594700e+02
-7.420618e+00 2.922054e-01 -1.296277e-01 2.255000e+00 -1 7.427500e+00 177 7.1047594700e+02
-5.783828e+00 2.277527e-01 1.550973e+00 2.255000e+00 15 5.992500e+00 93 7.1047594700e+02
-1.136355e+00 4.822343e-02 -3.047594e-01 2.430000e+00 -15 1.177500e+00 29 7.1047714500e+02
