X   Y   Z   AngleHorizontal   AngleVertical    dist   reflectivity   lidarTimeNum
-4.763928e+00 -2.313281e-01 1.101135e+00 3.572200e+02 13 4.895000e+00 77 7.1077546300e+02
-5.048282e+00 -2.451358e-01 -8.822191e-02 3.572200e+02 -1 5.055000e+00 155 7.1077546300e+02
-4.500741e+00 -2.185482e-01 1.207391e+00 3.572200e+02 15 4.665000e+00 76 7.1077546300e+02
-6.679598e+00 -3.033188e-01 1.167130e-01 3.574000e+02 1 6.687500e+00 134 7.1077546300e+02
-5.015653e+00 -2.277595e-01 4.392649e-01 3.574000e+02 5 5.040000e+00 109 7.1077546300e+02
-5.293493e+00 -2.403761e-01 8.392709e-01 3.574000e+02 9 5.365000e+00 94 7.1077546300e+02
-4.712126e+00 -2.139764e-01 -4.126824e-01 3.574000e+02 -5 4.735000e+00 32 7.1077546300e+02
-4.466709e+00 -2.028321e-01 8.691350e-01 3.574000e+02 11 4.555000e+00 123 7.1077546300e+02
-5.209974e+00 -2.365835e-01 -2.733245e-01 3.574000e+02 -3 5.222500e+00 146 7.1077546300e+02
-4.714423e+00 -2.140807e-01 -8.237536e-02 3.574000e+02 -1 4.720000e+00 140 7.1077546300e+02
-4.547240e+00 -2.064889e-01 1.219685e+00 3.574000e+02 15 4.712500e+00 69 7.1077546300e+02
-6.680518e+00 -2.823327e-01 1.167130e-01 3.575800e+02 1 6.687500e+00 136 7.1077546300e+02
-4.712006e+00 -1.991393e-01 7.469746e-01 3.575800e+02 9 4.775000e+00 98 7.1077546300e+02
-4.727705e+00 -1.998027e-01 -4.139898e-01 3.575800e+02 -5 4.750000e+00 25 7.1077546300e+02
-4.526169e+00 -1.912854e-01 8.805835e-01 3.575800e+02 11 4.615000e+00 118 7.1077546300e+02
-5.477587e+00 -2.314943e-01 -2.873244e-01 3.575800e+02 -3 5.490000e+00 63 7.1077546300e+02
-4.770155e+00 -2.015968e-01 1.102260e+00 3.575800e+02 13 4.900000e+00 78 7.1077546300e+02
-4.715072e+00 -1.992689e-01 -8.237536e-02 3.575800e+02 -1 4.720000e+00 142 7.1077546300e+02
-6.668884e+00 -2.608554e-01 1.164948e-01 3.577600e+02 1 6.675000e+00 139 7.1077546300e+02
-5.143903e+00 -2.012053e-01 4.503773e-01 3.577600e+02 5 5.167500e+00 85 7.1077546300e+02
-4.712608e+00 -1.843351e-01 7.469746e-01 3.577600e+02 9 4.775000e+00 95 7.1077546300e+02
-4.725820e+00 -1.848519e-01 -4.137719e-01 3.577600e+02 -5 4.747500e+00 63 7.1077546300e+02
-4.548818e+00 -1.779284e-01 8.848767e-01 3.577600e+02 11 4.637500e+00 86 7.1077546300e+02
-4.775633e+00 -1.868004e-01 1.103385e+00 3.577600e+02 13 4.905000e+00 82 7.1077546300e+02
-7.176171e+00 -2.806981e-01 1.924320e+00 3.577600e+02 15 7.435000e+00 74 7.1077546300e+02
-6.289974e+00 -2.262458e-01 1.098629e-01 3.579400e+02 1 6.295000e+00 130 7.1077546300e+02
-5.079798e+00 -1.827167e-01 4.447122e-01 3.579400e+02 5 5.102500e+00 123 7.1077546300e+02
-5.274453e+00 -1.897183e-01 6.480402e-01 3.579400e+02 7 5.317500e+00 118 7.1077546300e+02
-4.688488e+00 -1.686415e-01 7.430637e-01 3.579400e+02 9 4.750000e+00 86 7.1077546300e+02
-4.741311e+00 -1.705416e-01 -4.150792e-01 3.579400e+02 -5 4.762500e+00 63 7.1077546300e+02
-5.848187e+00 -2.103551e-01 -3.066887e-01 3.579400e+02 -3 5.860000e+00 70 7.1077546300e+02
-4.778631e+00 -1.718839e-01 1.103947e+00 3.579400e+02 13 4.907500e+00 85 7.1077546300e+02
-7.177017e+00 -2.581522e-01 1.924320e+00 3.579400e+02 15 7.435000e+00 84 7.1077546300e+02
-6.290653e+00 -2.064842e-01 1.098629e-01 3.581200e+02 1 6.295000e+00 128 7.1077546300e+02
-5.555774e+00 -1.823626e-01 4.863290e-01 3.581200e+02 5 5.580000e+00 118 7.1077546300e+02
-5.334544e+00 -1.751009e-01 6.553524e-01 3.581200e+02 7 5.377500e+00 121 7.1077546300e+02
-4.701334e+00 -1.543164e-01 7.450191e-01 3.581200e+02 9 4.762500e+00 85 7.1077546300e+02
-4.736845e+00 -1.554821e-01 -4.146434e-01 3.581200e+02 -5 4.757500e+00 63 7.1077546300e+02
-4.608712e+00 -1.512762e-01 8.963253e-01 3.581200e+02 11 4.697500e+00 101 7.1077546300e+02
-5.808895e+00 -1.906710e-01 -3.045953e-01 3.581200e+02 -3 5.820000e+00 123 7.1077546300e+02
-4.803493e+00 -1.576697e-01 1.109571e+00 3.581200e+02 13 4.932500e+00 90 7.1077546300e+02
-5.416258e+00 -1.777831e-01 -9.459204e-02 3.581200e+02 -1 5.420000e+00 147 7.1077546300e+02
-7.573609e+00 -2.485959e-01 2.030435e+00 3.581200e+02 15 7.845000e+00 80 7.1077546300e+02
-1.033086e+00 -3.066127e-02 -2.769364e-01 3.583000e+02 -15 1.070000e+00 12 7.1077546300e+02
-6.258651e+00 -1.857524e-01 3.281464e-01 3.583000e+02 3 6.270000e+00 100 7.1077546300e+02
-5.556320e+00 -1.649077e-01 4.863290e-01 3.583000e+02 5 5.580000e+00 93 7.1077546300e+02
-4.736349e+00 -1.405716e-01 7.504943e-01 3.583000e+02 9 4.797500e+00 76 7.1077546300e+02
-4.744778e+00 -1.408217e-01 -4.152971e-01 3.583000e+02 -5 4.765000e+00 9 7.1077546300e+02
-4.672942e+00 -1.386897e-01 9.087278e-01 3.583000e+02 11 4.762500e+00 123 7.1077546300e+02
-4.789356e+00 -1.421448e-01 1.106197e+00 3.583000e+02 13 4.917500e+00 84 7.1077546300e+02
-5.459264e+00 -1.620272e-01 -9.533377e-02 3.583000e+02 -1 5.462500e+00 148 7.1077546300e+02
-7.576767e+00 -2.248732e-01 2.031082e+00 3.583000e+02 15 7.847500e+00 78 7.1077546300e+02
-1.025935e+00 -2.722342e-02 -2.749952e-01 3.584800e+02 -15 1.062500e+00 14 7.1077546300e+02
-6.254213e+00 -1.659570e-01 3.278848e-01 3.584800e+02 3 6.265000e+00 123 7.1077546300e+02
-6.781666e+00 -1.799531e-01 8.329770e-01 3.584800e+02 7 6.835000e+00 136 7.1077546300e+02
-4.791071e+00 -1.271322e-01 7.590982e-01 3.584800e+02 9 4.852500e+00 92 7.1077546300e+02
-4.719965e+00 -1.252454e-01 9.177913e-01 3.584800e+02 11 4.810000e+00 118 7.1077546300e+02
-6.675985e+00 -1.771488e-01 -3.499967e-01 3.584800e+02 -3 6.687500e+00 77 7.1077546300e+02
-4.612019e+00 -1.223810e-01 1.065143e+00 3.584800e+02 13 4.735000e+00 91 7.1077546300e+02
-7.560538e+00 -2.006206e-01 2.026553e+00 3.584800e+02 15 7.830000e+00 92 7.1077546300e+02
-1.035672e+00 -2.422611e-02 -2.775834e-01 3.586600e+02 -15 1.072500e+00 13 7.1077546300e+02
-6.782198e+00 -1.586470e-01 8.329770e-01 3.586600e+02 7 6.835000e+00 125 7.1077546300e+02
-4.781573e+00 -1.118490e-01 7.575339e-01 3.586600e+02 9 4.842500e+00 79 7.1077546300e+02
-4.762043e+00 -1.113922e-01 9.259007e-01 3.586600e+02 11 4.852500e+00 118 7.1077546300e+02
-6.686492e+00 -1.564083e-01 -3.505201e-01 3.586600e+02 -3 6.697500e+00 77 7.1077546300e+02
-4.634298e+00 -1.084040e-01 1.070205e+00 3.586600e+02 13 4.757500e+00 123 7.1077546300e+02
-7.966709e+00 -1.863547e-01 2.135257e+00 3.586600e+02 15 8.250000e+00 77 7.1077546300e+02
-1.047815e+00 -2.121677e-02 -2.808187e-01 3.588400e+02 -15 1.085000e+00 11 7.1077546300e+02
-5.413066e+00 -1.096069e-01 9.450478e-02 3.588400e+02 1 5.415000e+00 142 7.1077546300e+02
-6.360917e+00 -1.287996e-01 7.811825e-01 3.588400e+02 7 6.410000e+00 125 7.1077546300e+02
-5.208988e+00 -1.054746e-01 8.251918e-01 3.588400e+02 9 5.275000e+00 91 7.1077546300e+02
-4.658746e+00 -9.433301e-02 -4.076710e-01 3.588400e+02 -5 4.677500e+00 58 7.1077546300e+02
-4.764823e+00 -9.648093e-02 9.263777e-01 3.588400e+02 11 4.855000e+00 121 7.1077546300e+02
-6.714407e+00 -1.359573e-01 -3.519593e-01 3.588400e+02 -3 6.725000e+00 81 7.1077546300e+02
-4.668712e+00 -9.453481e-02 1.078078e+00 3.588400e+02 13 4.792500e+00 118 7.1077546300e+02
-7.923797e+00 -1.604457e-01 2.123610e+00 3.588400e+02 15 8.205000e+00 84 7.1077546300e+02
-1.050291e+00 -1.796616e-02 -2.814657e-01 3.590200e+02 -15 1.087500e+00 12 7.1077546300e+02
-5.420881e+00 -9.272902e-02 9.463567e-02 3.590200e+02 1 5.422500e+00 144 7.1077546300e+02
-6.245514e+00 -1.068351e-01 3.273614e-01 3.590200e+02 3 6.255000e+00 127 7.1077546300e+02
-6.043722e+00 -1.033833e-01 7.421843e-01 3.590200e+02 7 6.090000e+00 127 7.1077546300e+02
-5.488275e+00 -9.388186e-02 8.693845e-01 3.590200e+02 9 5.557500e+00 123 7.1077546300e+02
-4.654039e+00 -7.961150e-02 -4.072352e-01 3.590200e+02 -5 4.672500e+00 49 7.1077546300e+02
-4.789640e+00 -8.193108e-02 9.311479e-01 3.590200e+02 11 4.880000e+00 121 7.1077546300e+02
-4.664114e+00 -7.978385e-02 1.076953e+00 3.590200e+02 13 4.787500e+00 88 7.1077546300e+02
-8.163294e+00 -1.396404e-01 2.187668e+00 3.590200e+02 15 8.452500e+00 89 7.1077546300e+02
-1.060000e+00 -1.480136e-02 -2.840539e-01 3.592000e+02 -15 1.097500e+00 12 7.1077546300e+02
-6.964762e+00 -9.725274e-02 3.650433e-01 3.592000e+02 3 6.975000e+00 147 7.1077546300e+02
-7.236649e+00 -1.010492e-01 6.331865e-01 3.592000e+02 5 7.265000e+00 120 7.1077546300e+02
-6.354157e+00 -8.872654e-02 7.802685e-01 3.592000e+02 7 6.402500e+00 130 7.1077546300e+02
-4.639325e+00 -6.478140e-02 -4.059279e-01 3.592000e+02 -5 4.657500e+00 43 7.1077546300e+02
-4.831589e+00 -6.746609e-02 9.392573e-01 3.592000e+02 11 4.922500e+00 94 7.1077546300e+02
-4.674085e+00 -6.526678e-02 1.079203e+00 3.592000e+02 13 4.797500e+00 102 7.1077546300e+02
-7.023245e+00 -9.806938e-02 -1.226032e-01 3.592000e+02 -1 7.025000e+00 150 7.1077546300e+02
-8.221642e+00 -1.148032e-01 2.203197e+00 3.592000e+02 15 8.512500e+00 88 7.1077546300e+02
-1.064871e+00 -1.152346e-02 -2.853480e-01 3.593800e+02 -15 1.102500e+00 13 7.1077546300e+02
-6.687930e+00 -7.237319e-02 3.505201e-01 3.593800e+02 3 6.697500e+00 140 7.1077546300e+02
-7.244402e+00 -7.839503e-02 6.338401e-01 3.593800e+02 5 7.272500e+00 122 7.1077546300e+02
-6.354405e+00 -6.876396e-02 7.802685e-01 3.593800e+02 7 6.402500e+00 124 7.1077546300e+02
-4.646976e+00 -5.028708e-02 -4.065815e-01 3.593800e+02 -5 4.665000e+00 63 7.1077546300e+02
-4.895579e+00 -5.297733e-02 9.516599e-01 3.593800e+02 11 4.987500e+00 83 7.1077546300e+02
-6.972522e+00 -7.545290e-02 -3.654358e-01 3.593800e+02 -3 6.982500e+00 73 7.1077546300e+02
-4.686446e+00 -5.071420e-02 1.082015e+00 3.593800e+02 13 4.810000e+00 94 7.1077546300e+02
-7.091005e+00 -7.673505e-02 -1.237812e-01 3.593800e+02 -1 7.092500e+00 153 7.1077546300e+02
-8.238865e+00 -8.915658e-02 2.207726e+00 3.593800e+02 15 8.530000e+00 79 7.1077546300e+02
-1.074561e+00 -8.252197e-03 -2.879362e-01 3.595600e+02 -15 1.112500e+00 14 7.1077546300e+02
-6.236258e+00 -4.789196e-02 3.268380e-01 3.595600e+02 3 6.245000e+00 142 7.1077546300e+02
-5.188382e+00 -3.984470e-02 6.370720e-01 3.595600e+02 7 5.227500e+00 127 7.1077546300e+02
-4.657073e+00 -3.576446e-02 -4.074531e-01 3.595600e+02 -5 4.675000e+00 63 7.1077546300e+02
-4.809831e+00 -3.693758e-02 9.349641e-01 3.595600e+02 11 4.900000e+00 101 7.1077546300e+02
-6.970229e+00 -5.352857e-02 -3.653050e-01 3.595600e+02 -3 6.980000e+00 74 7.1077546300e+02
-4.684146e+00 -3.597237e-02 1.081452e+00 3.595600e+02 13 4.807500e+00 93 7.1077546300e+02
-7.131203e+00 -5.476479e-02 -1.244793e-01 3.595600e+02 -1 7.132500e+00 155 7.1077546300e+02
-1.081826e+00 -4.909203e-03 -2.898773e-01 3.597400e+02 -15 1.120000e+00 17 7.1077546300e+02
-7.156336e+00 -3.247465e-02 1.249156e-01 3.597400e+02 1 7.157500e+00 158 7.1077546300e+02
-6.655797e+00 -3.020326e-02 3.488191e-01 3.597400e+02 3 6.665000e+00 142 7.1077546300e+02
-5.439097e+00 -2.468201e-02 6.678440e-01 3.597400e+02 7 5.480000e+00 127 7.1077546300e+02
-4.672105e+00 -2.120149e-02 -4.087604e-01 3.597400e+02 -5 4.690000e+00 63 7.1077546300e+02
-4.733848e+00 -2.148167e-02 9.201764e-01 3.597400e+02 11 4.822500e+00 123 7.1077546300e+02
-7.112666e+00 -3.227647e-02 -3.727628e-01 3.597400e+02 -3 7.122500e+00 73 7.1077546300e+02
-4.681800e+00 -2.124548e-02 1.080890e+00 3.597400e+02 13 4.805000e+00 97 7.1077546300e+02
-7.171334e+00 -3.254270e-02 -1.251774e-01 3.597400e+02 -1 7.172500e+00 158 7.1077546300e+02
-1.089081e+00 -1.140483e-03 -2.918185e-01 3.599400e+02 -15 1.127500e+00 19 7.1077546300e+02
-7.191401e+00 -7.530820e-03 1.255264e-01 3.599400e+02 1 7.192500e+00 161 7.1077546300e+02
-5.073035e+00 -5.312472e-03 2.658667e-01 3.599400e+02 3 5.080000e+00 142 7.1077546300e+02
-5.439150e+00 -5.695867e-03 6.678440e-01 3.599400e+02 7 5.480000e+00 129 7.1077546300e+02
-4.687093e+00 -4.908315e-03 -4.100678e-01 3.599400e+02 -5 4.705000e+00 63 7.1077546300e+02
-4.697083e+00 -4.918776e-03 9.130210e-01 3.599400e+02 11 4.785000e+00 118 7.1077546300e+02
-7.175149e+00 -7.513801e-03 -3.760338e-01 3.599400e+02 -3 7.185000e+00 79 7.1077546300e+02
-4.691589e+00 -4.913023e-03 1.083139e+00 3.599400e+02 13 4.815000e+00 86 7.1077546300e+02
-1.093909e+00 2.100157e-03 -2.931126e-01 1.100000e-01 -15 1.132500e+00 20 7.1077546300e+02
-7.203889e+00 1.383049e-02 1.257446e-01 1.100000e-01 1 7.205000e+00 163 7.1077546300e+02
-5.073029e+00 9.739528e-03 2.658667e-01 1.100000e-01 3 5.080000e+00 145 7.1077546300e+02
-6.014819e+00 1.154764e-02 7.385282e-01 1.100000e-01 7 6.060000e+00 120 7.1077546300e+02
-4.750772e+00 9.120839e-03 7.524498e-01 1.100000e-01 9 4.810000e+00 120 7.1077546300e+02
-4.702030e+00 9.027261e-03 -4.113751e-01 1.100000e-01 -5 4.720000e+00 35 7.1077546300e+02
-5.111814e+00 9.813991e-03 9.936378e-01 1.100000e-01 11 5.207500e+00 104 7.1077546300e+02
-7.207595e+00 1.383761e-02 -3.777348e-01 1.100000e-01 -3 7.217500e+00 72 7.1077546300e+02
-4.679404e+00 8.983821e-03 1.080327e+00 1.100000e-01 13 4.802500e+00 88 7.1077546300e+02
-7.256381e+00 1.393127e-02 -1.266608e-01 1.100000e-01 -1 7.257500e+00 153 7.1077546300e+02
-7.437615e+00 1.427921e-02 1.992907e+00 1.100000e-01 15 7.700000e+00 98 7.1077546300e+02
-1.105971e+00 5.597870e-03 -2.963478e-01 2.900000e-01 -15 1.145000e+00 20 7.1077546300e+02
-7.221307e+00 3.655063e-02 1.260500e-01 2.900000e-01 1 7.222500e+00 166 7.1077546300e+02
-6.724414e+00 3.403561e-02 8.256648e-01 2.900000e-01 7 6.775000e+00 123 7.1077546300e+02
-4.733436e+00 2.395828e-02 7.497122e-01 2.900000e-01 9 4.792500e+00 117 7.1077546300e+02
-4.706960e+00 2.382427e-02 -4.118109e-01 2.900000e-01 -5 4.725000e+00 49 7.1077546300e+02
-5.124028e+00 2.593526e-02 9.960230e-01 2.900000e-01 11 5.220000e+00 108 7.1077546300e+02
-7.224992e+00 3.656928e-02 -3.786506e-01 2.900000e-01 -3 7.235000e+00 63 7.1077546300e+02
-4.689096e+00 2.373385e-02 1.082577e+00 2.900000e-01 13 4.812500e+00 74 7.1077546300e+02
-7.273799e+00 3.681632e-02 -1.269663e-01 2.900000e-01 -1 7.275000e+00 167 7.1077546300e+02
-7.437534e+00 3.764506e-02 1.992907e+00 2.900000e-01 15 7.700000e+00 74 7.1077546300e+02
-1.113192e+00 9.131772e-03 -2.982889e-01 4.700000e-01 -15 1.152500e+00 21 7.1077546300e+02
-7.241153e+00 5.940086e-02 1.263991e-01 4.700000e-01 1 7.242500e+00 168 7.1077546300e+02
-5.334999e+00 4.376423e-02 2.796048e-01 4.700000e-01 3 5.342500e+00 150 7.1077546300e+02
-7.076616e+00 5.805112e-02 8.689284e-01 4.700000e-01 7 7.130000e+00 116 7.1077546300e+02
-4.730868e+00 3.880841e-02 7.493211e-01 4.700000e-01 9 4.790000e+00 119 7.1077546300e+02
-4.714333e+00 3.867276e-02 -4.124646e-01 4.700000e-01 -5 4.732500e+00 52 7.1077546300e+02
-5.133737e+00 4.211324e-02 9.979310e-01 4.700000e-01 11 5.230000e+00 107 7.1077546300e+02
-7.264785e+00 5.959472e-02 -3.807441e-01 4.700000e-01 -3 7.275000e+00 69 7.1077546300e+02
-4.669511e+00 3.830508e-02 1.078078e+00 4.700000e-01 13 4.792500e+00 74 7.1077546300e+02
-7.298643e+00 5.987245e-02 -1.274026e-01 4.700000e-01 -1 7.300000e+00 169 7.1077546300e+02
-1.117987e+00 1.268371e-02 -2.995830e-01 6.500000e-01 -15 1.157500e+00 28 7.1077546300e+02
-7.270924e+00 8.248956e-02 1.269226e-01 6.500000e-01 1 7.272500e+00 171 7.1077546300e+02
-5.337331e+00 6.055270e-02 2.797357e-01 6.500000e-01 3 5.345000e+00 151 7.1077546300e+02
-5.887901e+00 6.679899e-02 7.229899e-01 6.500000e-01 7 5.932500e+00 118 7.1077546300e+02
-4.713439e+00 5.347457e-02 7.465835e-01 6.500000e-01 9 4.772500e+00 122 7.1077546300e+02
-4.709207e+00 5.342656e-02 -4.120288e-01 6.500000e-01 -5 4.727500e+00 13 7.1077546300e+02
-7.297016e+00 8.278557e-02 -3.824450e-01 6.500000e-01 -3 7.307500e+00 80 7.1077546300e+02
-4.659625e+00 5.286404e-02 1.075828e+00 6.500000e-01 13 4.782500e+00 93 7.1077546300e+02
-7.303417e+00 8.285820e-02 -1.274898e-01 6.500000e-01 -1 7.305000e+00 172 7.1077546300e+02
-1.125186e+00 1.630084e-02 -3.015242e-01 8.300000e-01 -15 1.165000e+00 27 7.1077546300e+02
-7.300622e+00 1.057659e-01 1.274462e-01 8.300000e-01 1 7.302500e+00 171 7.1077546300e+02
-5.339611e+00 7.735626e-02 2.798665e-01 8.300000e-01 3 5.347500e+00 154 7.1077546300e+02
-5.840521e+00 8.461307e-02 7.172011e-01 8.300000e-01 7 5.885000e+00 118 7.1077546300e+02
-4.698434e+00 6.806737e-02 7.442370e-01 8.300000e-01 9 4.757500e+00 122 7.1077546300e+02
-7.334164e+00 1.062518e-01 -3.844076e-01 8.300000e-01 -3 7.345000e+00 73 7.1077546300e+02
-7.315618e+00 1.059832e-01 -1.277080e-01 8.300000e-01 -1 7.317500e+00 172 7.1077546300e+02
-6.574850e+00 9.525147e-02 1.761911e+00 8.300000e-01 15 6.807500e+00 75 7.1077546300e+02
-1.127543e+00 1.987819e-02 -3.021712e-01 1.010000e+00 -15 1.167500e+00 26 7.1077546300e+02
-7.330244e+00 1.292297e-01 1.279698e-01 1.010000e+00 1 7.332500e+00 171 7.1077546300e+02
-7.343779e+00 1.294683e-01 3.849310e-01 1.010000e+00 3 7.355000e+00 156 7.1077546300e+02
-6.157792e+00 1.085597e-01 7.561993e-01 1.010000e+00 7 6.205000e+00 120 7.1077546300e+02
-4.680915e+00 8.252291e-02 7.414994e-01 1.010000e+00 9 4.740000e+00 122 7.1077546300e+02
-7.366245e+00 1.298643e-01 -3.861085e-01 1.010000e+00 -3 7.377500e+00 73 7.1077546300e+02
-4.610490e+00 8.128133e-02 1.064581e+00 1.010000e+00 13 4.732500e+00 85 7.1077546300e+02
-7.355236e+00 1.296703e-01 -1.284061e-01 1.010000e+00 -1 7.357500e+00 172 7.1077546300e+02
-6.567275e+00 1.157788e-01 1.759970e+00 1.010000e+00 15 6.800000e+00 76 7.1077546300e+02
-1.129889e+00 2.347052e-02 -3.028183e-01 1.190000e+00 -15 1.170000e+00 27 7.1077666100e+02
-7.362290e+00 1.529325e-01 1.285370e-01 1.190000e+00 1 7.365000e+00 171 7.1077666100e+02
-7.353320e+00 1.527461e-01 3.854543e-01 1.190000e+00 3 7.365000e+00 156 7.1077666100e+02
-6.157421e+00 1.279044e-01 7.561993e-01 1.190000e+00 7 6.205000e+00 122 7.1077666100e+02
-4.675696e+00 9.712544e-02 7.407172e-01 1.190000e+00 9 4.735000e+00 123 7.1077666100e+02
-4.664177e+00 9.688617e-02 9.068198e-01 1.190000e+00 11 4.752500e+00 82 7.1077666100e+02
-7.400745e+00 1.537313e-01 -3.879403e-01 1.190000e+00 -3 7.412500e+00 73 7.1077666100e+02
-4.583422e+00 9.520871e-02 1.058395e+00 1.190000e+00 13 4.705000e+00 77 7.1077666100e+02
-7.397277e+00 1.536592e-01 -1.291478e-01 1.190000e+00 -1 7.400000e+00 174 7.1077666100e+02
-6.086435e+00 1.264299e-01 1.631207e+00 1.190000e+00 15 6.302500e+00 91 7.1077666100e+02
-1.132224e+00 2.707779e-02 -3.034653e-01 1.370000e+00 -15 1.172500e+00 30 7.1077666100e+02
-7.386762e+00 1.766586e-01 1.289733e-01 1.370000e+00 1 7.390000e+00 171 7.1077666100e+02
-7.367779e+00 1.762046e-01 3.862394e-01 1.370000e+00 3 7.380000e+00 159 7.1077666100e+02
-6.546451e+00 1.565621e-01 8.040330e-01 1.370000e+00 7 6.597500e+00 125 7.1077666100e+02
-4.670430e+00 1.116960e-01 7.399350e-01 1.370000e+00 9 4.730000e+00 123 7.1077666100e+02
-4.656490e+00 1.113626e-01 9.053887e-01 1.370000e+00 11 4.745000e+00 81 7.1077666100e+02
-7.430176e+00 1.776969e-01 -3.895104e-01 1.370000e+00 -3 7.442500e+00 72 7.1077666100e+02
-4.573360e+00 1.093745e-01 1.056145e+00 1.370000e+00 13 4.695000e+00 71 7.1077666100e+02
-7.446736e+00 1.780929e-01 -1.300204e-01 1.370000e+00 -1 7.450000e+00 176 7.1077666100e+02
-6.426399e+00 1.536910e-01 1.722441e+00 1.370000e+00 15 6.655000e+00 77 7.1077666100e+02
-1.134548e+00 3.069995e-02 -3.041124e-01 1.550000e+00 -15 1.175000e+00 31 7.1077666100e+02
-7.413657e+00 2.006077e-01 1.294532e-01 1.550000e+00 1 7.417500e+00 171 7.1077666100e+02
-7.369685e+00 1.994178e-01 3.863702e-01 1.550000e+00 3 7.382500e+00 160 7.1077666100e+02
-6.590575e+00 1.783357e-01 8.095171e-01 1.550000e+00 7 6.642500e+00 127 7.1077666100e+02
-4.677461e+00 1.265684e-01 7.411083e-01 1.550000e+00 9 4.737500e+00 123 7.1077666100e+02
-7.454537e+00 2.017139e-01 -3.908188e-01 1.550000e+00 -3 7.467500e+00 72 7.1077666100e+02
-7.463631e+00 2.019599e-01 -1.303258e-01 1.550000e+00 -1 7.467500e+00 177 7.1077666100e+02
-6.392089e+00 1.729649e-01 1.713382e+00 1.550000e+00 15 6.620000e+00 79 7.1077666100e+02
-1.134446e+00 3.426408e-02 -3.041124e-01 1.730000e+00 -15 1.175000e+00 32 7.1077666100e+02
-7.440473e+00 2.247274e-01 1.299332e-01 1.730000e+00 1 7.445000e+00 171 7.1077666100e+02
-7.376508e+00 2.227955e-01 3.867627e-01 1.730000e+00 3 7.390000e+00 163 7.1077666100e+02
-5.339659e+00 1.612757e-01 4.673727e-01 1.730000e+00 5 5.362500e+00 123 7.1077666100e+02
-6.612305e+00 1.997139e-01 8.122592e-01 1.730000e+00 7 6.665000e+00 126 7.1077666100e+02
-4.734192e+00 1.429886e-01 9.206534e-01 1.730000e+00 11 4.825000e+00 100 7.1077666100e+02
-7.481317e+00 2.259610e-01 -3.922580e-01 1.730000e+00 -3 7.495000e+00 71 7.1077666100e+02
-6.591044e+00 1.990718e-01 1.522356e+00 1.730000e+00 13 6.767500e+00 79 7.1077666100e+02
-7.490443e+00 2.262367e-01 -1.308058e-01 1.730000e+00 -1 7.495000e+00 179 7.1077666100e+02
-5.879807e+00 1.775900e-01 1.576208e+00 1.730000e+00 15 6.090000e+00 111 7.1077666100e+02
-1.134332e+00 3.782787e-02 -3.041124e-01 1.910000e+00 -15 1.175000e+00 27 7.1077666100e+02
-7.467211e+00 2.490176e-01 1.304131e-01 1.910000e+00 1 7.472500e+00 171 7.1077666100e+02
-5.217436e+00 1.739918e-01 2.735862e-01 1.910000e+00 3 5.227500e+00 154 7.1077666100e+02
-5.339126e+00 1.780499e-01 4.673727e-01 1.910000e+00 5 5.362500e+00 118 7.1077666100e+02
