X   Y   Z   AngleHorizontal   AngleVertical    dist   reflectivity   lidarTimeNum
-7.175148e+00 -8.766101e-03 -3.760338e-01 3.599300e+02 -3 7.185000e+00 71 7.1087610100e+02
-4.745179e+00 -5.797332e-03 1.095512e+00 3.599300e+02 13 4.870000e+00 92 7.1087610100e+02
-7.218895e+00 -8.819548e-03 -1.260064e-01 3.599300e+02 -1 7.220000e+00 159 7.1087610100e+02
-1.081836e+00 1.699345e-03 -2.898773e-01 9.000000e-02 -15 1.120000e+00 19 7.1087610100e+02
-7.243888e+00 1.137868e-02 1.264427e-01 9.000000e-02 1 7.245000e+00 155 7.1087610100e+02
-5.319673e+00 8.356130e-03 4.654117e-01 9.000000e-02 5 5.340000e+00 121 7.1087610100e+02
-5.592991e+00 8.785456e-03 6.867338e-01 9.000000e-02 7 5.635000e+00 118 7.1087610100e+02
-4.682109e+00 7.354646e-03 -4.096320e-01 9.000000e-02 -5 4.700000e+00 11 7.1087610100e+02
-4.768248e+00 7.489953e-03 9.268547e-01 9.000000e-02 11 4.857500e+00 118 7.1087610100e+02
-7.232565e+00 1.136090e-02 -3.790432e-01 9.000000e-02 -3 7.242500e+00 63 7.1087610100e+02
-4.759792e+00 7.476670e-03 1.098886e+00 9.000000e-02 13 4.885000e+00 87 7.1087610100e+02
-7.281382e+00 1.143758e-02 -1.270971e-01 9.000000e-02 -1 7.282500e+00 162 7.1087610100e+02
-1.091484e+00 5.143536e-03 -2.924655e-01 2.700000e-01 -15 1.130000e+00 21 7.1087610100e+02
-7.276311e+00 3.428906e-02 1.270099e-01 2.700000e-01 1 7.277500e+00 157 7.1087610100e+02
-5.334563e+00 2.513872e-02 4.667190e-01 2.700000e-01 5 5.355000e+00 117 7.1087610100e+02
-4.829742e+00 2.275979e-02 7.649645e-01 2.700000e-01 9 4.890000e+00 123 7.1087610100e+02
-5.187842e+00 2.444731e-02 1.008426e+00 2.700000e-01 11 5.285000e+00 106 7.1087610100e+02
-7.259956e+00 3.421199e-02 -3.804824e-01 2.700000e-01 -3 7.270000e+00 63 7.1087610100e+02
-4.747565e+00 2.237254e-02 1.096074e+00 2.700000e-01 13 4.872500e+00 85 7.1087610100e+02
-7.326303e+00 3.452464e-02 -1.278825e-01 2.700000e-01 -1 7.327500e+00 164 7.1087610100e+02
-7.512405e+00 3.540164e-02 2.012965e+00 2.700000e-01 15 7.777500e+00 109 7.1087610100e+02
-1.098707e+00 8.629400e-03 -2.944067e-01 4.500000e-01 -15 1.137500e+00 21 7.1087610100e+02
-7.303662e+00 5.736401e-02 1.274898e-01 4.500000e-01 1 7.305000e+00 160 7.1087610100e+02
-5.775261e+00 4.535972e-02 5.052854e-01 4.500000e-01 5 5.797500e+00 120 7.1087610100e+02
-7.510861e+00 5.899138e-02 9.222463e-01 4.500000e-01 7 7.567500e+00 118 7.1087610100e+02
-4.819770e+00 3.785517e-02 7.634002e-01 4.500000e-01 9 4.880000e+00 118 7.1087610100e+02
-5.197556e+00 4.082235e-02 1.010334e+00 4.500000e-01 11 5.295000e+00 106 7.1087610100e+02
-7.299757e+00 5.733333e-02 -3.825758e-01 4.500000e-01 -3 7.310000e+00 71 7.1087610100e+02
-4.754779e+00 3.734472e-02 1.097761e+00 4.500000e-01 13 4.880000e+00 78 7.1087610100e+02
-7.341155e+00 5.765848e-02 -1.281443e-01 4.500000e-01 -1 7.342500e+00 167 7.1087610100e+02
-7.529160e+00 5.913510e-02 2.017494e+00 4.500000e-01 15 7.795000e+00 71 7.1087610100e+02
-1.108332e+00 1.228397e-02 -2.969949e-01 6.350000e-01 -15 1.147500e+00 26 7.1087610100e+02
-7.323435e+00 8.116778e-02 1.278389e-01 6.350000e-01 1 7.325000e+00 162 7.1087610100e+02
-5.387275e+00 5.970876e-02 2.823525e-01 6.350000e-01 3 5.395000e+00 149 7.1087610100e+02
-5.732748e+00 6.353774e-02 5.015813e-01 6.350000e-01 5 5.755000e+00 122 7.1087610100e+02
-7.510632e+00 8.324254e-02 9.222463e-01 6.350000e-01 7 7.567500e+00 117 7.1087610100e+02
-4.812216e+00 5.333521e-02 7.622269e-01 6.350000e-01 9 4.872500e+00 121 7.1087610100e+02
-7.336980e+00 8.131791e-02 -3.845384e-01 6.350000e-01 -3 7.347500e+00 63 7.1087610100e+02
-4.732712e+00 5.245404e-02 1.092700e+00 6.350000e-01 13 4.857500e+00 86 7.1087610100e+02
-7.368425e+00 8.166642e-02 -1.286242e-01 6.350000e-01 -1 7.370000e+00 169 7.1087610100e+02
-6.840750e+00 7.581804e-02 1.833086e+00 6.350000e-01 15 7.082500e+00 87 7.1087610100e+02
-1.115530e+00 1.596622e-02 -2.989360e-01 8.200000e-01 -15 1.155000e+00 29 7.1087610100e+02
-7.358125e+00 1.053145e-01 1.284497e-01 8.200000e-01 1 7.360000e+00 165 7.1087610100e+02
-5.389551e+00 7.713890e-02 2.824833e-01 8.200000e-01 3 5.397500e+00 152 7.1087610100e+02
-5.710101e+00 8.172684e-02 4.996203e-01 8.200000e-01 5 5.732500e+00 122 7.1087610100e+02
-6.187891e+00 8.856529e-02 7.598554e-01 8.200000e-01 7 6.235000e+00 117 7.1087610100e+02
-4.792267e+00 6.859017e-02 7.590982e-01 8.200000e-01 9 4.852500e+00 123 7.1087610100e+02
-4.743228e+00 6.788828e-02 9.220845e-01 8.200000e-01 11 4.832500e+00 87 7.1087610100e+02
-7.364139e+00 1.054005e-01 -3.859777e-01 8.200000e-01 -3 7.375000e+00 63 7.1087610100e+02
-4.722775e+00 6.759556e-02 1.090450e+00 8.200000e-01 13 4.847500e+00 95 7.1087610100e+02
-7.390617e+00 1.057795e-01 -1.290169e-01 8.200000e-01 -1 7.392500e+00 172 7.1087610100e+02
-1.122718e+00 1.959711e-02 -3.008771e-01 1 -15 1.162500e+00 27 7.1087610100e+02
-7.387749e+00 1.289536e-01 1.289733e-01 1 1 7.390000e+00 167 7.1087610100e+02
-5.394274e+00 9.415741e-02 2.827450e-01 1 3 5.402500e+00 152 7.1087610100e+02
-5.682425e+00 9.918710e-02 4.972235e-01 1 5 5.705000e+00 118 7.1087610100e+02
-4.777215e+00 8.338659e-02 7.567517e-01 1 9 4.837500e+00 125 7.1087610100e+02
-4.723361e+00 8.244658e-02 9.182683e-01 1 11 4.812500e+00 117 7.1087610100e+02
-7.396222e+00 1.291015e-01 -3.876786e-01 1 -3 7.407500e+00 74 7.1087610100e+02
-7.415241e+00 1.294335e-01 -1.294532e-01 1 -1 7.417500e+00 168 7.1087610100e+02
-6.637314e+00 1.158548e-01 1.778734e+00 1 15 6.872500e+00 80 7.1087610100e+02
-1.125065e+00 2.317386e-02 -3.015242e-01 1.180000e+00 -15 1.165000e+00 25 7.1087610100e+02
-7.412298e+00 1.526770e-01 1.294096e-01 1.180000e+00 1 7.415000e+00 170 7.1087610100e+02
-5.391456e+00 1.110521e-01 2.826142e-01 1.180000e+00 3 5.400000e+00 154 7.1087610100e+02
-5.689555e+00 1.171923e-01 4.978772e-01 1.180000e+00 5 5.712500e+00 120 7.1087610100e+02
-6.192175e+00 1.275452e-01 7.604647e-01 1.180000e+00 7 6.240000e+00 122 7.1087610100e+02
-4.759648e+00 9.803827e-02 7.540141e-01 1.180000e+00 9 4.820000e+00 126 7.1087610100e+02
-7.418244e+00 1.527995e-01 -3.888562e-01 1.180000e+00 -3 7.430000e+00 69 7.1087610100e+02
-7.442287e+00 1.532947e-01 -1.299332e-01 1.180000e+00 -1 7.445000e+00 168 7.1087610100e+02
-6.634503e+00 1.366562e-01 1.778087e+00 1.180000e+00 15 6.870000e+00 73 7.1087610100e+02
-1.129815e+00 2.682286e-02 -3.028183e-01 1.360000e+00 -15 1.170000e+00 27 7.1087610100e+02
-7.441769e+00 1.766746e-01 1.299332e-01 1.360000e+00 1 7.445000e+00 170 7.1087610100e+02
-7.372802e+00 1.750372e-01 3.865010e-01 1.360000e+00 3 7.385000e+00 157 7.1087610100e+02
-5.684180e+00 1.349477e-01 4.974414e-01 1.360000e+00 5 5.707500e+00 123 7.1087610100e+02
-6.191743e+00 1.469978e-01 7.604647e-01 1.360000e+00 7 6.240000e+00 123 7.1087610100e+02
-4.754380e+00 1.128734e-01 7.532319e-01 1.360000e+00 9 4.815000e+00 129 7.1087610100e+02
-4.739924e+00 1.125302e-01 9.216074e-01 1.360000e+00 11 4.830000e+00 81 7.1087610100e+02
-7.437694e+00 1.765778e-01 -3.899029e-01 1.360000e+00 -3 7.450000e+00 63 7.1087610100e+02
-7.476754e+00 1.775051e-01 -1.305440e-01 1.360000e+00 -1 7.480000e+00 170 7.1087610100e+02
-6.334688e+00 1.503914e-01 1.697853e+00 1.360000e+00 15 6.560000e+00 88 7.1087610100e+02
-1.132139e+00 3.043704e-02 -3.034653e-01 1.540000e+00 -15 1.172500e+00 29 7.1087610100e+02
-7.466165e+00 2.007244e-01 1.303695e-01 1.540000e+00 1 7.470000e+00 171 7.1087610100e+02
-7.382198e+00 1.984670e-01 3.870244e-01 1.540000e+00 3 7.395000e+00 159 7.1087610100e+02
-5.940155e+00 1.596984e-01 5.198840e-01 1.540000e+00 5 5.965000e+00 122 7.1087610100e+02
-6.655099e+00 1.789193e-01 8.174386e-01 1.540000e+00 7 6.707500e+00 125 7.1087610100e+02
-4.746597e+00 1.276101e-01 7.520587e-01 1.540000e+00 9 4.807500e+00 129 7.1087610100e+02
-4.729734e+00 1.271567e-01 9.196994e-01 1.540000e+00 11 4.820000e+00 87 7.1087610100e+02
-4.607106e+00 1.238599e-01 1.064018e+00 1.540000e+00 13 4.730000e+00 74 7.1087610100e+02
-7.503645e+00 2.017321e-01 -1.310239e-01 1.540000e+00 -1 7.507500e+00 173 7.1087610100e+02
-6.336599e+00 1.703566e-01 1.698500e+00 1.540000e+00 15 6.562500e+00 70 7.1087610100e+02
-1.136865e+00 3.413857e-02 -3.047594e-01 1.720000e+00 -15 1.177500e+00 34 7.1087610100e+02
-7.492981e+00 2.250043e-01 1.308494e-01 1.720000e+00 1 7.497500e+00 171 7.1087610100e+02
-7.406493e+00 2.224072e-01 3.883328e-01 1.720000e+00 3 7.420000e+00 162 7.1087610100e+02
-6.669385e+00 2.002729e-01 8.192667e-01 1.720000e+00 7 6.722500e+00 128 7.1087610100e+02
-4.753577e+00 1.427437e-01 7.532319e-01 1.720000e+00 9 4.815000e+00 129 7.1087610100e+02
-4.746482e+00 1.425306e-01 9.230385e-01 1.720000e+00 11 4.837500e+00 78 7.1087610100e+02
-4.633477e+00 1.391372e-01 1.070205e+00 1.720000e+00 13 4.757500e+00 71 7.1087610100e+02
-7.537953e+00 2.263548e-01 -1.316348e-01 1.720000e+00 -1 7.542500e+00 173 7.1087610100e+02
-6.350515e+00 1.906976e-01 1.702382e+00 1.720000e+00 15 6.577500e+00 73 7.1087610100e+02
-1.139166e+00 3.779002e-02 -3.054065e-01 1.900000e+00 -15 1.180000e+00 30 7.1087610100e+02
-7.517219e+00 2.493718e-01 1.312857e-01 1.900000e+00 1 7.522500e+00 169 7.1087610100e+02
-7.410748e+00 2.458398e-01 3.885945e-01 1.900000e+00 3 7.425000e+00 164 7.1087610100e+02
-5.391429e+00 1.788521e-01 4.719483e-01 1.900000e+00 5 5.415000e+00 123 7.1087610100e+02
-6.671203e+00 2.213066e-01 8.195713e-01 1.900000e+00 7 6.725000e+00 126 7.1087610100e+02
-4.760508e+00 1.579223e-01 7.544052e-01 1.900000e+00 9 4.822500e+00 125 7.1087610100e+02
-4.763180e+00 1.580109e-01 9.263777e-01 1.900000e+00 11 4.855000e+00 94 7.1087610100e+02
-7.580421e+00 2.514685e-01 -3.974916e-01 1.900000e+00 -3 7.595000e+00 69 7.1087610100e+02
-6.751107e+00 2.239573e-01 1.559473e+00 1.900000e+00 13 6.932500e+00 76 7.1087610100e+02
-7.564686e+00 2.509465e-01 -1.321147e-01 1.900000e+00 -1 7.570000e+00 175 7.1087610100e+02
-5.910630e+00 1.960758e-01 1.584620e+00 1.900000e+00 15 6.122500e+00 69 7.1087610100e+02
-1.141455e+00 4.145627e-02 -3.060535e-01 2.080000e+00 -15 1.182500e+00 29 7.1087610100e+02
-7.543876e+00 2.739846e-01 1.317657e-01 2.080000e+00 1 7.550000e+00 169 7.1087610100e+02
-5.299229e+00 1.924617e-01 2.779039e-01 2.080000e+00 3 5.310000e+00 154 7.1087610100e+02
-5.423195e+00 1.969640e-01 4.747809e-01 2.080000e+00 5 5.447500e+00 118 7.1087610100e+02
-6.608482e+00 2.400122e-01 8.119545e-01 2.080000e+00 7 6.662500e+00 147 7.1087610100e+02
-4.784732e+00 1.737757e-01 9.306709e-01 2.080000e+00 11 4.877500e+00 98 7.1087610100e+02
-7.589574e+00 2.756442e-01 -3.980149e-01 2.080000e+00 -3 7.605000e+00 69 7.1087610100e+02
-6.506938e+00 2.363242e-01 1.503235e+00 2.080000e+00 13 6.682500e+00 76 7.1087610100e+02
-7.588840e+00 2.756176e-01 -1.325510e-01 2.080000e+00 -1 7.595000e+00 175 7.1087610100e+02
-1.141319e+00 4.504205e-02 -3.060535e-01 2.260000e+00 -15 1.182500e+00 28 7.1087610100e+02
-7.570453e+00 2.987672e-01 1.322456e-01 2.260000e+00 1 7.577500e+00 170 7.1087610100e+02
-5.296104e+00 2.090103e-01 2.777731e-01 2.260000e+00 3 5.307500e+00 145 7.1087610100e+02
-6.530833e+00 2.577387e-01 8.025096e-01 2.260000e+00 7 6.585000e+00 149 7.1087610100e+02
-4.796423e+00 1.892904e-01 9.330560e-01 2.260000e+00 11 4.890000e+00 101 7.1087610100e+02
-7.616111e+00 3.005691e-01 -3.994542e-01 2.260000e+00 -3 7.632500e+00 63 7.1087610100e+02
-6.158097e+00 2.430287e-01 1.422815e+00 2.260000e+00 13 6.325000e+00 85 7.1087610100e+02
-7.607918e+00 3.002458e-01 -1.329001e-01 2.260000e+00 -1 7.615000e+00 175 7.1087610100e+02
-1.143584e+00 4.873018e-02 -3.067006e-01 2.440000e+00 -15 1.185000e+00 32 7.1087610100e+02
-7.599445e+00 3.238260e-01 1.327692e-01 2.440000e+00 1 7.607500e+00 170 7.1087610100e+02
-5.287938e+00 2.253285e-01 2.773806e-01 2.440000e+00 3 5.300000e+00 145 7.1087610100e+02
-6.534949e+00 2.784659e-01 8.031190e-01 2.440000e+00 7 6.590000e+00 148 7.1087610100e+02
-5.812210e+00 2.476687e-01 9.213990e-01 2.440000e+00 9 5.890000e+00 103 7.1087610100e+02
-5.143967e+00 2.191937e-01 1.000793e+00 2.440000e+00 11 5.245000e+00 118 7.1087610100e+02
-7.630095e+00 3.251321e-01 -4.002392e-01 2.440000e+00 -3 7.647500e+00 63 7.1087610100e+02
-6.507758e+00 2.773073e-01 1.503798e+00 2.440000e+00 13 6.685000e+00 63 7.1087610100e+02
-7.629413e+00 3.251030e-01 -1.332928e-01 2.440000e+00 -1 7.637500e+00 175 7.1087610100e+02
-1.141013e+00 5.221223e-02 -3.060535e-01 2.620000e+00 -15 1.182500e+00 26 7.1087610100e+02
-7.630851e+00 3.491841e-01 1.333364e-01 2.620000e+00 1 7.640000e+00 170 7.1087610100e+02
-5.302168e+00 2.426247e-01 2.781656e-01 2.620000e+00 3 5.315000e+00 143 7.1087610100e+02
-5.970920e+00 2.732265e-01 5.229345e-01 2.620000e+00 5 6 119 7.1087610100e+02
-6.586096e+00 3.013766e-01 8.095171e-01 2.620000e+00 7 6.642500e+00 151 7.1087610100e+02
-5.811403e+00 2.659271e-01 9.213990e-01 2.620000e+00 9 5.890000e+00 97 7.1087610100e+02
-5.145704e+00 2.354650e-01 1.001270e+00 2.620000e+00 11 5.247500e+00 86 7.1087610100e+02
-7.646494e+00 3.498999e-01 -4.011551e-01 2.620000e+00 -3 7.665000e+00 63 7.1087610100e+02
-6.820761e+00 3.121148e-01 1.576345e+00 2.620000e+00 13 7.007500e+00 81 7.1087610100e+02
-7.648330e+00 3.499840e-01 -1.336418e-01 2.620000e+00 -1 7.657500e+00 175 7.1087610100e+02
-1.140839e+00 5.589612e-02 -3.060535e-01 2.805000e+00 -15 1.182500e+00 27 7.1087610100e+02
-7.657147e+00 3.751668e-01 1.338163e-01 2.805000e+00 1 7.667500e+00 170 7.1087610100e+02
-5.311331e+00 2.602320e-01 2.786890e-01 2.805000e+00 3 5.325000e+00 140 7.1087610100e+02
-5.810807e+00 2.847042e-01 5.089895e-01 2.805000e+00 5 5.840000e+00 119 7.1087610100e+02
-6.674311e+00 3.270121e-01 8.204854e-01 2.805000e+00 7 6.732500e+00 139 7.1087610100e+02
-7.667767e+00 3.756871e-01 -4.023327e-01 2.805000e+00 -3 7.687500e+00 63 7.1087610100e+02
-6.496128e+00 3.182819e-01 1.501548e+00 2.805000e+00 13 6.675000e+00 103 7.1087610100e+02
-7.672127e+00 3.759007e-01 -1.340781e-01 2.805000e+00 -1 7.682500e+00 175 7.1087610100e+02
-1.138241e+00 5.945347e-02 -3.054065e-01 2.990000e+00 -15 1.180000e+00 25 7.1087610100e+02
-7.685850e+00 4.014532e-01 1.343399e-01 2.990000e+00 1 7.697500e+00 170 7.1087610100e+02
-5.827267e+00 3.043743e-01 5.105148e-01 2.990000e+00 5 5.857500e+00 121 7.1087610100e+02
-6.539409e+00 3.415714e-01 8.040330e-01 2.990000e+00 7 6.597500e+00 142 7.1087610100e+02
-7.693938e+00 4.018757e-01 -4.037719e-01 2.990000e+00 -3 7.715000e+00 70 7.1087610100e+02
-6.183692e+00 3.229914e-01 1.429564e+00 2.990000e+00 13 6.355000e+00 100 7.1087610100e+02
-7.698331e+00 4.021052e-01 -1.345581e-01 2.990000e+00 -1 7.710000e+00 175 7.1087610100e+02
-6.093929e+00 3.183028e-01 1.635089e+00 2.990000e+00 15 6.317500e+00 84 7.1087610100e+02
-1.138048e+00 6.302906e-02 -3.054065e-01 3.170000e+00 -15 1.180000e+00 25 7.1087610100e+02
-7.709509e+00 4.269793e-01 1.347762e-01 3.170000e+00 1 7.722500e+00 168 7.1087610100e+02
-5.359420e+00 2.968232e-01 2.813058e-01 3.170000e+00 3 5.375000e+00 145 7.1087610100e+02
-5.863582e+00 3.247455e-01 5.137831e-01 3.170000e+00 5 5.895000e+00 124 7.1087610100e+02
-6.558124e+00 3.632116e-01 8.064704e-01 3.170000e+00 7 6.617500e+00 144 7.1087610100e+02
-4.780493e+00 2.647603e-01 7.583161e-01 3.170000e+00 9 4.847500e+00 96 7.1087610100e+02
-7.695131e+00 4.261830e-01 -4.039027e-01 3.170000e+00 -3 7.717500e+00 63 7.1087610100e+02
-6.194808e+00 3.430899e-01 1.432376e+00 3.170000e+00 13 6.367500e+00 93 7.1087610100e+02
-7.726980e+00 4.279469e-01 -1.350816e-01 3.170000e+00 -1 7.740000e+00 178 7.1087610100e+02
-6.100132e+00 3.378464e-01 1.637030e+00 3.170000e+00 15 6.325000e+00 82 7.1087610100e+02
-1.137845e+00 6.660403e-02 -3.054065e-01 3.350000e+00 -15 1.180000e+00 24 7.1087610100e+02
-7.718111e+00 4.517815e-01 1.349507e-01 3.350000e+00 1 7.732500e+00 161 7.1087610100e+02
-5.373415e+00 3.145342e-01 2.820908e-01 3.350000e+00 3 5.390000e+00 142 7.1087610100e+02
-6.584199e+00 3.854077e-01 8.098218e-01 3.350000e+00 7 6.645000e+00 147 7.1087610100e+02
-4.804288e+00 2.812202e-01 7.622269e-01 3.350000e+00 9 4.872500e+00 90 7.1087610100e+02
-7.716185e+00 4.516688e-01 -4.050803e-01 3.350000e+00 -3 7.740000e+00 63 7.1087610100e+02
-6.222881e+00 3.642579e-01 1.439124e+00 3.350000e+00 13 6.397500e+00 82 7.1087610100e+02
-7.745560e+00 4.533883e-01 -1.354307e-01 3.350000e+00 -1 7.760000e+00 178 7.1087610100e+02
-5.930293e+00 3.471312e-01 1.591737e+00 3.350000e+00 15 6.150000e+00 96 7.1087610100e+02
-1.137636e+00 7.007906e-02 -3.054065e-01 3.525000e+00 -15 1.180000e+00 25 7.1087610100e+02
-7.724180e+00 4.758141e-01 1.350816e-01 3.525000e+00 1 7.740000e+00 159 7.1087610100e+02
-6.805244e+00 4.192071e-01 3.573237e-01 3.525000e+00 3 6.827500e+00 132 7.1087610100e+02
-6.087663e+00 3.750037e-01 5.336110e-01 3.525000e+00 5 6.122500e+00 103 7.1087610100e+02
-7.093185e+00 4.369444e-01 8.725845e-01 3.525000e+00 7 7.160000e+00 144 7.1087610100e+02
-4.800942e+00 2.957409e-01 7.618358e-01 3.525000e+00 9 4.870000e+00 95 7.1087610100e+02
-5.334848e+00 3.286298e-01 1.038955e+00 3.525000e+00 11 5.445000e+00 84 7.1087610100e+02
-7.714769e+00 4.752344e-01 -4.050803e-01 3.525000e+00 -3 7.740000e+00 60 7.1087610100e+02
-6.532948e+00 4.024335e-01 1.511109e+00 3.525000e+00 13 6.717500e+00 82 7.1087610100e+02
-7.764098e+00 4.782731e-01 -1.357797e-01 3.525000e+00 -1 7.780000e+00 178 7.1087610100e+02
-6.030435e+00 3.714784e-01 1.618913e+00 3.525000e+00 15 6.255000e+00 106 7.1087610100e+02
-1.137417e+00 7.355344e-02 -3.054065e-01 3.700000e+00 -15 1.180000e+00 25 7.1087729900e+02
-7.715207e+00 4.989201e-01 1.349507e-01 3.700000e+00 1 7.732500e+00 157 7.1087729900e+02
-7.302206e+00 4.722124e-01 3.834917e-01 3.700000e+00 3 7.327500e+00 134 7.1087729900e+02
-6.086489e+00 3.935956e-01 5.336110e-01 3.700000e+00 5 6.122500e+00 123 7.1087729900e+02
-7.104198e+00 4.594079e-01 8.741079e-01 3.700000e+00 7 7.172500e+00 143 7.1087729900e+02
-4.800016e+00 3.104031e-01 7.618358e-01 3.700000e+00 9 4.870000e+00 95 7.1087729900e+02
-5.333819e+00 3.449226e-01 1.038955e+00 3.700000e+00 11 5.445000e+00 91 7.1087729900e+02
-7.613627e+00 4.923512e-01 -3.998467e-01 3.700000e+00 -3 7.640000e+00 47 7.1087729900e+02
-6.964379e+00 4.503662e-01 1.611212e+00 3.700000e+00 13 7.162500e+00 123 7.1087729900e+02
-7.780062e+00 5.031140e-01 -1.360851e-01 3.700000e+00 -1 7.797500e+00 178 7.1087729900e+02
-6.072649e+00 3.927006e-01 1.630560e+00 3.700000e+00 15 6.300000e+00 77 7.1087729900e+02
-1.134764e+00 7.706199e-02 -3.047594e-01 3.885000e+00 -15 1.177500e+00 25 7.1087729900e+02
-7.713556e+00 5.238287e-01 1.349507e-01 3.885000e+00 1 7.732500e+00 160 7.1087729900e+02
-7.644378e+00 5.191309e-01 4.015476e-01 3.885000e+00 3 7.672500e+00 153 7.1087729900e+02
-7.372294e+00 5.006536e-01 6.464777e-01 3.885000e+00 5 7.417500e+00 118 7.1087729900e+02
-7.110105e+00 4.828483e-01 8.750219e-01 3.885000e+00 7 7.180000e+00 145 7.1087729900e+02
-4.789135e+00 3.252309e-01 7.602715e-01 3.885000e+00 9 4.860000e+00 92 7.1087729900e+02
-7.664305e+00 5.204841e-01 -4.025943e-01 3.885000e+00 -3 7.692500e+00 41 7.1087729900e+02
-6.535151e+00 4.438031e-01 1.512233e+00 3.885000e+00 13 6.722500e+00 118 7.1087729900e+02
-7.548960e+00 5.126510e-01 -1.320711e-01 3.885000e+00 -1 7.567500e+00 175 7.1087729900e+02
-6.430329e+00 4.366846e-01 1.726970e+00 3.885000e+00 15 6.672500e+00 76 7.1087729900e+02
-1.136918e+00 8.089697e-02 -3.054065e-01 4.070000e+00 -15 1.180000e+00 27 7.1087729900e+02
-7.696865e+00 5.476675e-01 1.346889e-01 4.070000e+00 1 7.717500e+00 162 7.1087729900e+02
-7.261650e+00 5.166999e-01 3.815291e-01 4.070000e+00 3 7.290000e+00 167 7.1087729900e+02
-7.661291e+00 5.451363e-01 6.719708e-01 4.070000e+00 5 7.710000e+00 118 7.1087729900e+02
-7.672546e+00 5.459371e-01 -4.031177e-01 4.070000e+00 -3 7.702500e+00 41 7.1087729900e+02
-6.968615e+00 4.958491e-01 1.612899e+00 4.070000e+00 13 7.170000e+00 123 7.1087729900e+02
